Object_from	Object_to	Effect	Mechanism	Link	References	Sources	Description	IF	IF_score
EG11554	EG11554	-1.0	tti			RegulonDB	Weak		
G6889	G6889	-1.0	tti			RegulonDB	Strong		
G7262	G7262	1.0	tti			RegulonDB	Weak		
G7262	G7262	-1.0	tti			RegulonDB	Weak		
EG10836	EG10836	-1.0	tti			RegulonDB	Confirmed		
EG10836	EG10836	-1.0	tti			RegulonDB	Confirmed		
G7573	G6761	-1.0	tti			RegulonDB	Strong		
EG12694	EG12694	1.0	tti			RegulonDB	Strong		
G7571	G6546	-1.0	tti			RegulonDB	Strong		
G7571	G7571	-1.0	tti			RegulonDB	Strong		
EG12008	EG10133	1.0	tti			RegulonDB	Strong		
EG12008	G6546	1.0	tti			RegulonDB	Strong		
EG11811	EG11811	-1.0	tti			RegulonDB	Strong		
G7594	G7594	-1.0	tti			RegulonDB	Confirmed		
EG12844	EG12844	-1.0	tti			RegulonDB	Confirmed		
EG12844	G0-9121;EG12844	-1.0	tti			RegulonDB	Confirmed		
EG10571	EG10571	-1.0	tti			RegulonDB	Strong		
EG10571	EG11249;EG10571	-1.0	tti			RegulonDB	Strong		
G6165	EG10320	-1.0	tti			RegulonDB	Strong		
G6165	EG11356	-1.0	tti			RegulonDB	Strong		
G6165	G6165	1.0	tti			RegulonDB	Strong		
EG11356	G6546	-1.0	tti			RegulonDB	Strong		
EG11356	EG10320	-1.0	tti			RegulonDB	Strong		
EG11356	EG11544	-1.0	tti			RegulonDB	Confirmed		
EG11356	EG10821;EG11544	-1.0	tti			RegulonDB	Confirmed		
EG11356	EG12008	-1.0	tti			RegulonDB	Confirmed		
EG12006	G6546	-1.0	tti			RegulonDB	Strong		
EG12006	EG11088	-1.0	tti			RegulonDB	Strong		
EG11615	G6546	1.0	tti			RegulonDB	Strong		
EG11615	EG10801	-1.0	tti			RegulonDB	Strong		
EG11615	G7575	1.0	tti			RegulonDB	Strong		
G6444	G6546	1.0	tti			RegulonDB	Strong		
G6444	G6444	1.0	tti			RegulonDB	Strong		
G6664	EG11042	-1.0	tti			RegulonDB	Strong		
EG12431	EG12431	-1.0	tti			RegulonDB	Confirmed		
EG11084	EG11084	-1.0	tti			RegulonDB	Confirmed		
G6745	EG11356	-1.0	tti			RegulonDB	Strong		
G6745	G6745	1.0	tti			RegulonDB	Strong		
G6745	G6745	-1.0	tti			RegulonDB	Strong		
G7057	G6319	1.0	tti			RegulonDB	Strong		
G6976	G6976	-1.0	tti			RegulonDB	Confirmed		
EG12860	EG12860	-1.0	tti			RegulonDB	Strong		
G7947	EG10320	-1.0	tti			RegulonDB	Strong		
EG12406	EG12406	-1.0	tti			RegulonDB	Confirmed		
G7601	G7601	-1.0	tti			RegulonDB	Strong		
G7601	G0-10433	-1.0	tti			RegulonDB	Strong		
EG11236	EG11236	1.0	tti			RegulonDB	Confirmed		
G7619	G7619	1.0	tti			RegulonDB	Weak		
EG11131	G6546	1.0	tti			RegulonDB	Strong		
EG11131	EG10325	1.0	tti			RegulonDB	Confirmed		
EG11131	EG10474	1.0	tti			RegulonDB	Strong		
EG11131	EG10317	1.0	tti			RegulonDB	Confirmed		
EG11131	EG10320	-1.0	tti			RegulonDB	Weak		
EG11131	EG11356	-1.0	tti			RegulonDB	Strong		
EG11131	G6494;EG10164	1.0	tti			RegulonDB	Weak		
EG11131	EG10442	1.0	tti			RegulonDB	Weak		
EG11131	EG11131	-1.0	tti			RegulonDB	Strong		
EG11131	EG10672	-1.0	tti			RegulonDB	Confirmed		
EG11131	EG12278	-1.0	tti			RegulonDB	Strong		
EG11131	EG10989	1.0	tti			RegulonDB	Confirmed		
EG11131	EG12031	1.0	tti			RegulonDB	Weak		
G6209	G6209	-1.0	tti			RegulonDB	Strong		
G6109;G6110	G6109;G6110	-1.0	tti			RegulonDB	Confirmed		
G0-10433	G7601	-1.0	tti			RegulonDB	Strong		
G0-10433	G0-10433	-1.0	tti			RegulonDB	Strong		
EG10385	G7071	1.0	tti			RegulonDB	Weak		
EG10385	G7072	1.0	tti			RegulonDB	Weak		
EG10385	EG10385	1.0	tti			RegulonDB	Confirmed		
EG10385	EG10385	-1.0	tti			RegulonDB	Confirmed		
G7948;EG10821	EG10531	1.0	tti			RegulonDB	Strong		
EG10320	EG11356	1.0	tti			RegulonDB	Confirmed		
EG10820	G6546	-1.0	tti			RegulonDB	Weak		
EG10820	EG10320	-1.0	tti			RegulonDB	Confirmed		
EG10820	EG10820	1.0	tti			RegulonDB	Confirmed		
EG10672	EG12116	1.0	tti			RegulonDB	Strong		
EG10672	EG10125	-1.0	tti			RegulonDB	Strong		
EG10672	EG10133	-1.0	tti			RegulonDB	Strong		
EG10672	G6546	1.0	tti			RegulonDB	Strong		
EG10672	EG10320	-1.0	tti			RegulonDB	Weak		
EG10672	EG11088	1.0	tti			RegulonDB	Strong		
EG10672	EG11366	1.0	tti			RegulonDB	Strong		
EG11249;EG10571	EG10571	-1.0	tti			RegulonDB	Strong		
EG11249;EG10571	EG11249;EG10571	-1.0	tti			RegulonDB	Strong		
G6494;EG10164	G6494;EG10164	-1.0	tti			RegulonDB	Strong		
G6494;EG10164	EG10442	-1.0	tti			RegulonDB	Strong		
G6494;EG10164	EG10571	-1.0	tti			RegulonDB	Strong		
G6494;EG10164	EG11249;EG10571	-1.0	tti			RegulonDB	Strong		
EG10836	EG10836	-1.0	tti			RegulonDB	Confirmed		
EG10836	EG10836	-1.0	tti			RegulonDB	Confirmed		
G0-9121;EG12844	EG12844	-1.0	tti			RegulonDB	Confirmed		
G0-9121;EG12844	G0-9121;EG12844	-1.0	tti			RegulonDB	Confirmed		
EG10821;EG11544	EG12243	1.0	tti			RegulonDB	Confirmed		
G7789	G7789	-1.0	tti			RegulonDB	Confirmed		
EG11849	EG11849	-1.0	tti			RegulonDB	Strong		
EG10359	EG10325	-1.0	tti			RegulonDB	Weak		
EG10359	EG10320	-1.0	tti			RegulonDB	Weak		
EG10359	EG10359	-1.0	tti			RegulonDB	Strong		
EG10359	EG10588	-1.0	tti			RegulonDB	Weak		
EG10359	G7072	-1.0	tti			RegulonDB	Weak		
EG10359	EG10800	-1.0	tti			RegulonDB	Weak		
EG10359	EG10957	-1.0	tti			RegulonDB	Weak		
EG10359	EG10958	-1.0	tti			RegulonDB	Weak		
EG10275	EG10275	-1.0	tti			RegulonDB	Weak		
G8221	G8221	1.0	tti			RegulonDB	Weak		
G7826	G6346	1.0	tti			RegulonDB	Strong		
G6749	G6749	-1.0	tti			RegulonDB	Confirmed		
EG11519	EG11519	-1.0	tti			RegulonDB	Strong		
G7727	G7727	-1.0	tti			RegulonDB	Confirmed		
EG10588	EG10591	-1.0	tti			RegulonDB	Strong		
EG11431	EG11431	1.0	tti			RegulonDB	Weak		
EG10317	TU00198	1.0	tgi			RegulonDB	Strong		
EG10317	TU00398	-1.0	tgi			RegulonDB	Strong		
EG10317	TU00075	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10047	1.0	tgi			RegulonDB	Weak		
EG10317	EG10048	1.0	tgi			RegulonDB	Weak		
EG10317	EG10114	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10115	-1.0	tgi			RegulonDB	Strong		
EG10317	TU0-42564	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10134	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-6884	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-14396	-1.0	tgi			RegulonDB	Strong		
EG10317	TU0-1581	1.0	tgi			RegulonDB	Strong		
EG10317	EG10178	1.0	tgi			RegulonDB	Weak		
EG10317	EG10179	1.0	tgi			RegulonDB	Weak		
EG10317	EG10180	1.0	tgi			RegulonDB	Weak		
EG10317	EG10181	1.0	tgi			RegulonDB	Weak		
EG10317	EG10182	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-6	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10219	1.0	tgi			RegulonDB	Weak		
EG10317	EG10220	1.0	tgi			RegulonDB	Weak		
EG10317	EG10221	1.0	tgi			RegulonDB	Weak		
EG10317	EG10222	1.0	tgi			RegulonDB	Weak		
EG10317	EG10232	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10233	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-42696	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10235	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10242	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10278	1.0	tgi			RegulonDB	Weak		
EG10317	EG10279	1.0	tgi			RegulonDB	Weak		
EG10317	EG10317	-1.0	tgi			RegulonDB	Strong		
EG10317	TU00159	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10383	1.0	tgi			RegulonDB	Strong		
EG10317	EG10385	1.0	tgi			RegulonDB	Strong		
EG10317	EG10387	1.0	tgi			RegulonDB	Strong		
EG10317	TU0-8001	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10391	1.0	tgi			RegulonDB	Weak		
EG10317	EG10392	1.0	tgi			RegulonDB	Weak		
EG10317	EG10393	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-42700	1.0	tgi			RegulonDB	Weak		
EG10317	EG10401	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-6550	-1.0	tgi			RegulonDB	Confirmed		
EG10317	EG10420	-1.0	tgi			RegulonDB	Confirmed		
EG10317	EG10421	-1.0	tgi			RegulonDB	Confirmed		
EG10317	TU00140	-1.0	tgi			RegulonDB	Strong		
EG10317	TU0-45206	-1.0	tgi			RegulonDB	Strong		
EG10317	TU00139	1.0	tgi			RegulonDB	Strong		
EG10317	TU486	1.0	tgi			RegulonDB	Strong		
EG10317	TU488	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10468	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10469	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10470	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10471	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10472	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10473	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-44225	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-6507	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10523	1.0	tgi			RegulonDB	Weak		
EG10317	EG10543	1.0	tgi			RegulonDB	Strong		
EG10317	EG10554	1.0	tgi			RegulonDB	Weak		
EG10317	EG10555	1.0	tgi			RegulonDB	Weak		
EG10317	EG10556	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-198693	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG10572	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG10592	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10594	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10615	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10616	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-42543	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10638	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10639	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10640	-1.0	tgi			RegulonDB	Weak		
EG10317	EG10641	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-8324	-1.0	tgi			RegulonDB	Weak		
EG10317	TU00158	1.0	tgi			RegulonDB	Confirmed		
EG10317	TU00158	-1.0	tgi			RegulonDB	Confirmed		
EG10317	EG10653	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10654	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10655	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10660	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG10661	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG10665	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-14739	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10691	1.0	tgi			RegulonDB	Weak		
EG10317	TU00381	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-6654	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-1141	1.0	tgi			RegulonDB	Strong		
EG10317	TU0-1141	-1.0	tgi			RegulonDB	Strong		
EG10317	TU00061	-1.0	tgi			RegulonDB	Weak		
EG10317	TU871	1.0	tgi			RegulonDB	Strong		
EG10317	TU0-3302	-1.0	tgi			RegulonDB	Strong		
EG10317	EG10874	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-42202	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-8474	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-2505	1.0	tgi			RegulonDB	Strong		
EG10317	TU0-2505	-1.0	tgi			RegulonDB	Strong		
EG10317	EG11016	1.0	tgi			RegulonDB	Confirmed		
EG10317	TU0-14627	1.0	tgi			RegulonDB	Weak		
EG10317	TU00430	1.0	tgi			RegulonDB	Weak		
EG10317	EG11037	1.0	tgi			RegulonDB	Strong		
EG10317	EG11158	1.0	tgi			RegulonDB	Strong		
EG10317	EG11158	-1.0	tgi			RegulonDB	Strong		
EG10317	EG11177	1.0	tgi			RegulonDB	Weak		
EG10317	EG11178	1.0	tgi			RegulonDB	Weak		
EG10317	EG11179	1.0	tgi			RegulonDB	Weak		
EG10317	EG11249	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG11311	-1.0	tgi			RegulonDB	Strong		
EG10317	TU0-1981	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-45200	-1.0	tgi			RegulonDB	Strong		
EG10317	TU241	-1.0	tgi			RegulonDB	Weak		
EG10317	EG11434	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG11435	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG11448	-1.0	tgi			RegulonDB	Confirmed		
EG10317	EG11490	-1.0	tgi			RegulonDB	Weak		
EG10317	EG11508	1.0	tgi			RegulonDB	Weak		
EG10317	EG11599	1.0	tgi			RegulonDB	Confirmed		
EG10317	TU0-3882	1.0	tgi			RegulonDB	Confirmed		
EG10317	TU0-14013	1.0	tgi			RegulonDB	Strong		
EG10317	EG11773	1.0	tgi			RegulonDB	Strong		
EG10317	EG11774	1.0	tgi			RegulonDB	Strong		
EG10317	EG11781	-1.0	tgi			RegulonDB	Strong		
EG10317	TU0-1143	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-14786	-1.0	tgi			RegulonDB	Confirmed		
EG10317	EG11943	-1.0	tgi			RegulonDB	Confirmed		
EG10317	EG11945	-1.0	tgi			RegulonDB	Strong		
EG10317	EG11946	-1.0	tgi			RegulonDB	Strong		
EG10317	EG11947	-1.0	tgi			RegulonDB	Strong		
EG10317	EG11948	-1.0	tgi			RegulonDB	Strong		
EG10317	EG11949	-1.0	tgi			RegulonDB	Strong		
EG10317	EG11950	-1.0	tgi			RegulonDB	Strong		
EG10317	EG11965	-1.0	tgi			RegulonDB	Weak		
EG10317	EG12082	1.0	tgi			RegulonDB	Strong		
EG10317	EG12083	1.0	tgi			RegulonDB	Strong		
EG10317	EG12084	1.0	tgi			RegulonDB	Strong		
EG10317	EG12086	1.0	tgi			RegulonDB	Strong		
EG10317	EG12087	1.0	tgi			RegulonDB	Strong		
EG10317	EG12088	1.0	tgi			RegulonDB	Strong		
EG10317	EG12089	1.0	tgi			RegulonDB	Strong		
EG10317	EG12090	1.0	tgi			RegulonDB	Strong		
EG10317	EG12091	1.0	tgi			RegulonDB	Strong		
EG10317	EG12092	1.0	tgi			RegulonDB	Strong		
EG10317	EG12093	1.0	tgi			RegulonDB	Strong		
EG10317	EG12193	-1.0	tgi			RegulonDB	Confirmed		
EG10317	EG12194	-1.0	tgi			RegulonDB	Confirmed		
EG10317	TU0-2261	-1.0	tgi			RegulonDB	Weak		
EG10317	EG12275	-1.0	tgi			RegulonDB	Weak		
EG10317	EG12276	-1.0	tgi			RegulonDB	Weak		
EG10317	TU00138	-1.0	tgi			RegulonDB	Strong		
EG10317	TU796	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-14305	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG20252	-1.0	tgi			RegulonDB	Weak		
EG10317	TU68	-1.0	tgi			RegulonDB	Weak		
EG10317	EG30008	1.0	tgi			RegulonDB	Strong		
EG10317	EG30009	1.0	tgi			RegulonDB	Strong		
EG10317	EG30010	1.0	tgi			RegulonDB	Strong		
EG10317	EG30011	1.0	tgi			RegulonDB	Weak		
EG10317	EG30012	1.0	tgi			RegulonDB	Weak		
EG10317	TU00491	1.0	tgi			RegulonDB	Weak		
EG10317	TU00500	1.0	tgi			RegulonDB	Weak		
EG10317	EG30017	1.0	tgi			RegulonDB	Weak		
EG10317	TU00489	1.0	tgi			RegulonDB	Weak		
EG10317	EG30028	1.0	tgi			RegulonDB	Weak		
EG10317	EG30029	1.0	tgi			RegulonDB	Weak		
EG10317	EG30030	1.0	tgi			RegulonDB	Weak		
EG10317	EG30031	1.0	tgi			RegulonDB	Weak		
EG10317	EG30032	1.0	tgi			RegulonDB	Strong		
EG10317	EG30033	1.0	tgi			RegulonDB	Strong		
EG10317	EG30034	1.0	tgi			RegulonDB	Strong		
EG10317	EG30035	1.0	tgi			RegulonDB	Strong		
EG10317	EG30036	1.0	tgi			RegulonDB	Strong		
EG10317	TU0-13770	1.0	tgi			RegulonDB	Weak		
EG10317	EG30042	1.0	tgi			RegulonDB	Weak		
EG10317	EG30043	1.0	tgi			RegulonDB	Strong		
EG10317	EG30044	1.0	tgi			RegulonDB	Strong		
EG10317	EG30045	1.0	tgi			RegulonDB	Strong		
EG10317	EG30047	1.0	tgi			RegulonDB	Strong		
EG10317	EG30048	1.0	tgi			RegulonDB	Strong		
EG10317	EG30049	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-42652	1.0	tgi			RegulonDB	Strong		
EG10317	EG30052	1.0	tgi			RegulonDB	Weak		
EG10317	TU00506	1.0	tgi			RegulonDB	Weak		
EG10317	EG30055	1.0	tgi			RegulonDB	Weak		
EG10317	EG30056	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG30057	1.0	tgi			RegulonDB	Weak		
EG10317	EG30058	1.0	tgi			RegulonDB	Weak		
EG10317	EG30059	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-8476	1.0	tgi			RegulonDB	Weak		
EG10317	TU00520	1.0	tgi			RegulonDB	Weak		
EG10317	TU00501	1.0	tgi			RegulonDB	Weak		
EG10317	TU00519	1.0	tgi			RegulonDB	Weak		
EG10317	TU00494	1.0	tgi			RegulonDB	Weak		
EG10317	EG30068	1.0	tgi			RegulonDB	Weak		
EG10317	TU543	1.0	tgi			RegulonDB	Strong		
EG10317	TU543	-1.0	tgi			RegulonDB	Strong		
EG10317	EG30070	1.0	tgi			RegulonDB	Strong		
EG10317	EG30071	1.0	tgi			RegulonDB	Strong		
EG10317	EG30072	1.0	tgi			RegulonDB	Strong		
EG10317	EG30073	1.0	tgi			RegulonDB	Strong		
EG10317	EG30074	1.0	tgi			RegulonDB	Strong		
EG10317	TU0-14510	1.0	tgi			RegulonDB	Strong		
EG10317	EG30076	1.0	tgi			RegulonDB	Strong		
EG10317	EG30077	1.0	tgi			RegulonDB	Strong		
EG10317	EG30078	1.0	tgi			RegulonDB	Strong		
EG10317	EG30079	1.0	tgi			RegulonDB	Strong		
EG10317	EG30080	1.0	tgi			RegulonDB	Strong		
EG10317	EG30081	1.0	tgi			RegulonDB	Strong		
EG10317	EG30082	1.0	tgi			RegulonDB	Strong		
EG10317	EG30083	1.0	tgi			RegulonDB	Strong		
EG10317	EG30084	1.0	tgi			RegulonDB	Strong		
EG10317	EG30085	1.0	tgi			RegulonDB	Strong		
EG10317	EG30086	1.0	tgi			RegulonDB	Strong		
EG10317	EG30087	1.0	tgi			RegulonDB	Strong		
EG10317	EG30088	1.0	tgi			RegulonDB	Strong		
EG10317	EG30089	1.0	tgi			RegulonDB	Strong		
EG10317	EG30090	1.0	tgi			RegulonDB	Strong		
EG10317	EG30091	1.0	tgi			RegulonDB	Strong		
EG10317	TU00509	1.0	tgi			RegulonDB	Weak		
EG10317	TU00510	1.0	tgi			RegulonDB	Weak		
EG10317	TU0-45172	1.0	tgi			RegulonDB	Strong		
EG10317	TU0-45172	-1.0	tgi			RegulonDB	Strong		
EG10317	EG30101	1.0	tgi			RegulonDB	Strong		
EG10317	EG30102	1.0	tgi			RegulonDB	Strong		
EG10317	EG30103	1.0	tgi			RegulonDB	Strong		
EG10317	TU00490	1.0	tgi			RegulonDB	Weak		
EG10317	EG30106	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG30107	1.0	tgi			RegulonDB	Strong		
EG10317	EG30108	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG30109	1.0	tgi			RegulonDB	Weak		
EG10317	EG30110	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG30113	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG30114	1.0	tgi			RegulonDB	Confirmed		
EG10317	EG50009	-1.0	tgi			RegulonDB	Weak		
EG10317	G436	-1.0	tgi			RegulonDB	Weak		
EG10317	TU581	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-41793	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-6981	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-1501	1.0	tgi			RegulonDB	Weak		
EG10317	G6982	-1.0	tgi			RegulonDB	Strong		
EG10317	G6983	-1.0	tgi			RegulonDB	Strong		
EG10317	TU0-1963	-1.0	tgi			RegulonDB	Weak		
EG10317	TU0-45258	3.0	tgi			RegulonDB	Weak		
EG10317	G7675	-1.0	tgi			RegulonDB	Weak		
EG10317	G7676	-1.0	tgi			RegulonDB	Weak		
EG10317	G7677	-1.0	tgi			RegulonDB	Weak		
EG10317	G0-17082	1.0	tgi			RegulonDB	Weak		
EG10317	G0-17088	-1.0	tgi			RegulonDB	Weak		
EG11366	TU102	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-8863	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-6443	1.0	tgi			RegulonDB	Weak		
EG11366	EG10278	-1.0	tgi			RegulonDB	Weak		
EG11366	EG10279	-1.0	tgi			RegulonDB	Weak		
EG11366	TU00080	-1.0	tgi			RegulonDB	Weak		
EG11366	TU00105	1.0	tgi			RegulonDB	Strong		
EG11366	EG10570	1.0	tgi			RegulonDB	Weak		
EG11366	EG10638	1.0	tgi			RegulonDB	Weak		
EG11366	TU00189	1.0	tgi			RegulonDB	Weak		
EG11366	EG10852	1.0	tgi			RegulonDB	Weak		
EG11366	TU00064	1.0	tgi			RegulonDB	Weak		
EG11366	EG11009	1.0	tgi			RegulonDB	Weak		
EG11366	EG11164	1.0	tgi			RegulonDB	Weak		
EG11366	EG11165	1.0	tgi			RegulonDB	Weak		
EG11366	TU00209	1.0	tgi			RegulonDB	Strong		
EG11366	EG11261	1.0	tgi			RegulonDB	Weak		
EG11366	TU794	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-7804	-1.0	tgi			RegulonDB	Strong		
EG11366	TU0-8335	1.0	tgi			RegulonDB	Weak		
EG11366	TU00420	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-36398	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-1841	1.0	tgi			RegulonDB	Strong		
EG11366	EG11434	1.0	tgi			RegulonDB	Confirmed		
EG11366	EG11435	1.0	tgi			RegulonDB	Confirmed		
EG11366	EG11448	-1.0	tgi			RegulonDB	Weak		
EG11366	EG11530	-1.0	tgi			RegulonDB	Weak		
EG11366	EG11599	1.0	tgi			RegulonDB	Confirmed		
EG11366	EG11703	1.0	tgi			RegulonDB	Strong		
EG11366	TU0-14615	1.0	tgi			RegulonDB	Strong		
EG11366	TU0-14786	-1.0	tgi			RegulonDB	Weak		
EG11366	EG11943	-1.0	tgi			RegulonDB	Weak		
EG11366	EG12136	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-8539	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-14458	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-8145	-1.0	tgi			RegulonDB	Weak		
EG11366	TU0-13835	1.0	tgi			RegulonDB	Weak		
EG11366	EG12842	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-2644	1.0	tgi			RegulonDB	Strong		
EG11366	TU0-4624	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-13041	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-8334	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-8503	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-14516	1.0	tgi			RegulonDB	Weak		
EG11366	TU0-13261	1.0	tgi			RegulonDB	Weak		
EG11366	G6944	-1.0	tgi			RegulonDB	Weak		
EG11366	TU0-13571	-1.0	tgi			RegulonDB	Weak		
EG11366	TU0-8574	-1.0	tgi			RegulonDB	Weak		
EG11366	TU0-13879	1.0	tgi			RegulonDB	Weak		
EG11042	EG10078	-1.0	tgi			RegulonDB	Strong		
EG11042	TU00009	-1.0	tgi			RegulonDB	Confirmed		
EG11042	EG10082	-1.0	tgi			RegulonDB	Confirmed		
EG11042	TU0-44218	-1.0	tgi			RegulonDB	Confirmed		
EG11042	TU641	-1.0	tgi			RegulonDB	Confirmed		
EG11042	TU0-6401	1.0	tgi			RegulonDB	Confirmed		
EG11042	TU00093	1.0	tgi			RegulonDB	Confirmed		
EG11042	EG11039	-1.0	tgi			RegulonDB	Strong		
EG11042	TU00087	-1.0	tgi			RegulonDB	Confirmed		
EG11042	TU00088	1.0	tgi			RegulonDB	Confirmed		
EG11042	TU00088	-1.0	tgi			RegulonDB	Confirmed		
EG11042	TU00068	-1.0	tgi			RegulonDB	Weak		
EG11042	EG11093	-1.0	tgi			RegulonDB	Confirmed		
EG10490	TU0-13935	1.0	tgi			RegulonDB	Strong		
EG10490	TU0-14399	1.0	tgi			RegulonDB	Confirmed		
EG10490	TU0-6443	1.0	tgi			RegulonDB	Strong		
EG10490	EG10235	1.0	tgi			RegulonDB	Strong		
EG10490	EG10242	1.0	tgi			RegulonDB	Strong		
EG10490	TU0-1201	1.0	tgi			RegulonDB	Confirmed		
EG10490	TU0-1341	-1.0	tgi			RegulonDB	Weak		
EG10490	TU00185	1.0	tgi			RegulonDB	Strong		
EG10490	TU0-6552	1.0	tgi			RegulonDB	Strong		
EG10490	EG10660	1.0	tgi			RegulonDB	Strong		
EG10490	EG10661	1.0	tgi			RegulonDB	Strong		
EG10490	TU0-3302	1.0	tgi			RegulonDB	Strong		
EG10490	TU0-13799	1.0	tgi			RegulonDB	Confirmed		
EG10490	TU0-6404	1.0	tgi			RegulonDB	Confirmed		
EG10490	TU0-14305	1.0	tgi			RegulonDB	Strong		
EG10020	TU0-8021	1.0	tgi			RegulonDB	Strong		
EG10020	EG10020	1.0	tgi			RegulonDB	Strong		
EG10020	TU00009	1.0	tgi			RegulonDB	Strong		
EG10020	EG10146	-1.0	tgi			RegulonDB	Strong		
EG10020	EG10149	-1.0	tgi			RegulonDB	Strong		
EG10020	EG10163	1.0	tgi			RegulonDB	Strong		
EG10020	TU0-4184	1.0	tgi			RegulonDB	Weak		
EG10020	EG10439	1.0	tgi			RegulonDB	Strong		
EG10020	EG10455	1.0	tgi			RegulonDB	Weak		
EG10020	TU584	1.0	tgi			RegulonDB	Strong		
EG10020	EG10545	1.0	tgi			RegulonDB	Weak		
EG10020	EG10601	-1.0	tgi			RegulonDB	Strong		
EG10020	EG10602	-1.0	tgi			RegulonDB	Strong		
EG10020	TU00477	1.0	tgi			RegulonDB	Strong		
EG10020	TU00050	-1.0	tgi			RegulonDB	Strong		
EG10020	TU00466	1.0	tgi			RegulonDB	Strong		
EG10020	EG10775	-1.0	tgi			RegulonDB	Weak		
EG10020	TU00426	1.0	tgi			RegulonDB	Weak		
EG10020	EG10928	1.0	tgi			RegulonDB	Weak		
